test_id,adult_males,subadult_males,adult_females,juveniles,pups
11934,5,4,26,15,11
11935,5,4,26,15,11
11936,5,4,26,15,11
11937,5,4,26,15,11
11938,5,4,26,15,11
11939,5,4,26,15,11
11940,5,4,26,15,11
11941,5,4,26,15,11
11942,5,4,26,15,11
11943,5,4,26,15,11
11944,5,4,26,15,11
11945,5,4,26,15,11
11946,5,4,26,15,11
11947,5,4,26,15,11
11948,5,4,26,15,11
11949,5,4,26,15,11
11950,5,4,26,15,11
11951,5,4,26,15,11
11952,5,4,26,15,11
11953,5,4,26,15,11
11954,5,4,26,15,11
11955,5,4,26,15,11
11956,5,4,26,15,11
11957,5,4,26,15,11
11958,5,4,26,15,11
11959,5,4,26,15,11
11960,5,4,26,15,11
11961,5,4,26,15,11
11962,5,4,26,15,11
11963,5,4,26,15,11
11964,5,4,26,15,11
11965,5,4,26,15,11
11966,5,4,26,15,11
11967,5,4,26,15,11
11968,5,4,26,15,11
11969,5,4,26,15,11
11970,5,4,26,15,11
11971,5,4,26,15,11
11972,5,4,26,15,11
11973,5,4,26,15,11
11974,5,4,26,15,11
11975,5,4,26,15,11
11976,5,4,26,15,11
11977,5,4,26,15,11
11978,5,4,26,15,11
11979,5,4,26,15,11
11980,5,4,26,15,11
11981,5,4,26,15,11
11982,5,4,26,15,11
11983,5,4,26,15,11
11984,5,4,26,15,11
11985,5,4,26,15,11
11986,5,4,26,15,11
11987,5,4,26,15,11
11988,5,4,26,15,11
11989,5,4,26,15,11
11990,5,4,26,15,11
11991,5,4,26,15,11
11992,5,4,26,15,11
11993,5,4,26,15,11
11994,5,4,26,15,11
11995,5,4,26,15,11
11996,5,4,26,15,11
11997,5,4,26,15,11
11998,5,4,26,15,11
11999,5,4,26,15,11
12000,5,4,26,15,11
12001,5,4,26,15,11
12002,5,4,26,15,11
12003,5,4,26,15,11
12004,5,4,26,15,11
12005,5,4,26,15,11
12006,5,4,26,15,11
12007,5,4,26,15,11
12008,5,4,26,15,11
12009,5,4,26,15,11
12010,5,4,26,15,11
12011,5,4,26,15,11
12012,5,4,26,15,11
12013,5,4,26,15,11
12014,5,4,26,15,11
12015,5,4,26,15,11
12016,5,4,26,15,11
12017,5,4,26,15,11
12018,5,4,26,15,11
12019,5,4,26,15,11
12020,5,4,26,15,11
12021,5,4,26,15,11
12022,5,4,26,15,11
12023,5,4,26,15,11
12024,5,4,26,15,11
12025,5,4,26,15,11
12026,5,4,26,15,11
12027,5,4,26,15,11
12028,5,4,26,15,11
12029,5,4,26,15,11
12030,5,4,26,15,11
12031,5,4,26,15,11
12032,5,4,26,15,11
12033,5,4,26,15,11
12034,5,4,26,15,11
12035,5,4,26,15,11
12036,5,4,26,15,11
12037,5,4,26,15,11
12038,5,4,26,15,11
12039,5,4,26,15,11
12040,5,4,26,15,11
12041,5,4,26,15,11
12042,5,4,26,15,11
12043,5,4,26,15,11
12044,5,4,26,15,11
12045,5,4,26,15,11
12046,5,4,26,15,11
12047,5,4,26,15,11
12048,5,4,26,15,11
12049,5,4,26,15,11
12050,5,4,26,15,11
12051,5,4,26,15,11
12052,5,4,26,15,11
12053,5,4,26,15,11
12054,5,4,26,15,11
12055,5,4,26,15,11
12056,5,4,26,15,11
12057,5,4,26,15,11
12058,5,4,26,15,11
12059,5,4,26,15,11
12060,5,4,26,15,11
12061,5,4,26,15,11
12062,5,4,26,15,11
12063,5,4,26,15,11
12064,5,4,26,15,11
12065,5,4,26,15,11
12066,5,4,26,15,11
12067,5,4,26,15,11
12068,5,4,26,15,11
12069,5,4,26,15,11
12070,5,4,26,15,11
12071,5,4,26,15,11
12072,5,4,26,15,11
12073,5,4,26,15,11
12074,5,4,26,15,11
12075,5,4,26,15,11
12076,5,4,26,15,11
12077,5,4,26,15,11
12078,5,4,26,15,11
12079,5,4,26,15,11
12080,5,4,26,15,11
12081,5,4,26,15,11
12082,5,4,26,15,11
12083,5,4,26,15,11
12084,5,4,26,15,11
12085,5,4,26,15,11
12086,5,4,26,15,11
12087,5,4,26,15,11
12088,5,4,26,15,11
12089,5,4,26,15,11
12090,5,4,26,15,11
12091,5,4,26,15,11
12092,5,4,26,15,11
12093,5,4,26,15,11
12094,5,4,26,15,11
12095,5,4,26,15,11
12096,5,4,26,15,11
12097,5,4,26,15,11
12098,5,4,26,15,11
12099,5,4,26,15,11
12100,5,4,26,15,11
12101,5,4,26,15,11
12102,5,4,26,15,11
12103,5,4,26,15,11
12104,5,4,26,15,11
12105,5,4,26,15,11
12106,5,4,26,15,11
12107,5,4,26,15,11
12108,5,4,26,15,11
12109,5,4,26,15,11
12110,5,4,26,15,11
12111,5,4,26,15,11
12112,5,4,26,15,11
12113,5,4,26,15,11
12114,5,4,26,15,11
12115,5,4,26,15,11
12116,5,4,26,15,11
12117,5,4,26,15,11
12118,5,4,26,15,11
12119,5,4,26,15,11
12120,5,4,26,15,11
12121,5,4,26,15,11
12122,5,4,26,15,11
12123,5,4,26,15,11
12124,5,4,26,15,11
12125,5,4,26,15,11
12126,5,4,26,15,11
12127,5,4,26,15,11
12128,5,4,26,15,11
12129,5,4,26,15,11
12130,5,4,26,15,11
12131,5,4,26,15,11
12132,5,4,26,15,11
12133,5,4,26,15,11
12134,5,4,26,15,11
12135,5,4,26,15,11
12136,5,4,26,15,11
12137,5,4,26,15,11
12138,5,4,26,15,11
12139,5,4,26,15,11
12140,5,4,26,15,11
12141,5,4,26,15,11
12142,5,4,26,15,11
12143,5,4,26,15,11
12144,5,4,26,15,11
12145,5,4,26,15,11
12146,5,4,26,15,11
12147,5,4,26,15,11
12148,5,4,26,15,11
12149,5,4,26,15,11
12150,5,4,26,15,11
12151,5,4,26,15,11
12152,5,4,26,15,11
12153,5,4,26,15,11
12154,5,4,26,15,11
12155,5,4,26,15,11
12156,5,4,26,15,11
12157,5,4,26,15,11
12158,5,4,26,15,11
12159,5,4,26,15,11
12160,5,4,26,15,11
12161,5,4,26,15,11
12162,5,4,26,15,11
12163,5,4,26,15,11
12164,5,4,26,15,11
12165,5,4,26,15,11
12166,5,4,26,15,11
12167,5,4,26,15,11
12168,5,4,26,15,11
12169,5,4,26,15,11
12170,5,4,26,15,11
12171,5,4,26,15,11
12172,5,4,26,15,11
12173,5,4,26,15,11
12174,5,4,26,15,11
12175,5,4,26,15,11
12176,5,4,26,15,11
12177,5,4,26,15,11
12178,5,4,26,15,11
12179,5,4,26,15,11
12180,5,4,26,15,11
12181,5,4,26,15,11
12182,5,4,26,15,11
12183,5,4,26,15,11
12184,5,4,26,15,11
12185,5,4,26,15,11
12186,5,4,26,15,11
12187,5,4,26,15,11
12188,5,4,26,15,11
12189,5,4,26,15,11
12190,5,4,26,15,11
12191,5,4,26,15,11
12192,5,4,26,15,11
12193,5,4,26,15,11
12194,5,4,26,15,11
12195,5,4,26,15,11
12196,5,4,26,15,11
12197,5,4,26,15,11
12198,5,4,26,15,11
12199,5,4,26,15,11
12200,5,4,26,15,11
12201,5,4,26,15,11
12202,5,4,26,15,11
12203,5,4,26,15,11
12204,5,4,26,15,11
12205,5,4,26,15,11
12206,5,4,26,15,11
12207,5,4,26,15,11
12208,5,4,26,15,11
12209,5,4,26,15,11
12210,5,4,26,15,11
12211,5,4,26,15,11
12212,5,4,26,15,11
12213,5,4,26,15,11
12214,5,4,26,15,11
12215,5,4,26,15,11
12216,5,4,26,15,11
12217,5,4,26,15,11
12218,5,4,26,15,11
12219,5,4,26,15,11
12220,5,4,26,15,11
12221,5,4,26,15,11
12222,5,4,26,15,11
12223,5,4,26,15,11
12224,5,4,26,15,11
12225,5,4,26,15,11
12226,5,4,26,15,11
12227,5,4,26,15,11
12228,5,4,26,15,11
12229,5,4,26,15,11
12230,5,4,26,15,11
12231,5,4,26,15,11
12232,5,4,26,15,11
12233,5,4,26,15,11
12234,5,4,26,15,11
12235,5,4,26,15,11
12236,5,4,26,15,11
12237,5,4,26,15,11
12238,5,4,26,15,11
12239,5,4,26,15,11
12240,5,4,26,15,11
12241,5,4,26,15,11
12242,5,4,26,15,11
12243,5,4,26,15,11
12244,5,4,26,15,11
12245,5,4,26,15,11
12246,5,4,26,15,11
12247,5,4,26,15,11
12248,5,4,26,15,11
12249,5,4,26,15,11
12250,5,4,26,15,11
12251,5,4,26,15,11
12252,5,4,26,15,11
12253,5,4,26,15,11
12254,5,4,26,15,11
12255,5,4,26,15,11
12256,5,4,26,15,11
12257,5,4,26,15,11
12258,5,4,26,15,11
12259,5,4,26,15,11
12260,5,4,26,15,11
12261,5,4,26,15,11
12262,5,4,26,15,11
12263,5,4,26,15,11
12264,5,4,26,15,11
12265,5,4,26,15,11
12266,5,4,26,15,11
12267,5,4,26,15,11
12268,5,4,26,15,11
12269,5,4,26,15,11
12270,5,4,26,15,11
12271,5,4,26,15,11
12272,5,4,26,15,11
12273,5,4,26,15,11
12274,5,4,26,15,11
12275,5,4,26,15,11
12276,5,4,26,15,11
12277,5,4,26,15,11
12278,5,4,26,15,11
12279,5,4,26,15,11
12280,5,4,26,15,11
12281,5,4,26,15,11
12282,5,4,26,15,11
12283,5,4,26,15,11
12284,5,4,26,15,11
12285,5,4,26,15,11
12286,5,4,26,15,11
12287,5,4,26,15,11
12288,5,4,26,15,11
12289,5,4,26,15,11
12290,5,4,26,15,11
12291,5,4,26,15,11
12292,5,4,26,15,11
12293,5,4,26,15,11
12294,5,4,26,15,11
12295,5,4,26,15,11
12296,5,4,26,15,11
12297,5,4,26,15,11
12298,5,4,26,15,11
12299,5,4,26,15,11
12300,5,4,26,15,11
12301,5,4,26,15,11
12302,5,4,26,15,11
12303,5,4,26,15,11
12304,5,4,26,15,11
12305,5,4,26,15,11
12306,5,4,26,15,11
12307,5,4,26,15,11
12308,5,4,26,15,11
12309,5,4,26,15,11
12310,5,4,26,15,11
12311,5,4,26,15,11
12312,5,4,26,15,11
12313,5,4,26,15,11
12314,5,4,26,15,11
12315,5,4,26,15,11
12316,5,4,26,15,11
12317,5,4,26,15,11
12318,5,4,26,15,11
12319,5,4,26,15,11
12320,5,4,26,15,11
12321,5,4,26,15,11
12322,5,4,26,15,11
12323,5,4,26,15,11
12324,5,4,26,15,11
12325,5,4,26,15,11
12326,5,4,26,15,11
12327,5,4,26,15,11
12328,5,4,26,15,11
12329,5,4,26,15,11
12330,5,4,26,15,11
12331,5,4,26,15,11
12332,5,4,26,15,11
12333,5,4,26,15,11
12334,5,4,26,15,11
12335,5,4,26,15,11
12336,5,4,26,15,11
12337,5,4,26,15,11
12338,5,4,26,15,11
12339,5,4,26,15,11
12340,5,4,26,15,11
12341,5,4,26,15,11
12342,5,4,26,15,11
12343,5,4,26,15,11
12344,5,4,26,15,11
12345,5,4,26,15,11
12346,5,4,26,15,11
12347,5,4,26,15,11
12348,5,4,26,15,11
12349,5,4,26,15,11
12350,5,4,26,15,11
12351,5,4,26,15,11
12352,5,4,26,15,11
12353,5,4,26,15,11
12354,5,4,26,15,11
12355,5,4,26,15,11
12356,5,4,26,15,11
12357,5,4,26,15,11
12358,5,4,26,15,11
12359,5,4,26,15,11
12360,5,4,26,15,11
12361,5,4,26,15,11
12362,5,4,26,15,11
12363,5,4,26,15,11
12364,5,4,26,15,11
12365,5,4,26,15,11
12366,5,4,26,15,11
12367,5,4,26,15,11
12368,5,4,26,15,11
12369,5,4,26,15,11
12370,5,4,26,15,11
12371,5,4,26,15,11
12372,5,4,26,15,11
12373,5,4,26,15,11
12374,5,4,26,15,11
12375,5,4,26,15,11
12376,5,4,26,15,11
12377,5,4,26,15,11
12378,5,4,26,15,11
12379,5,4,26,15,11
12380,5,4,26,15,11
12381,5,4,26,15,11
12382,5,4,26,15,11
12383,5,4,26,15,11
12384,5,4,26,15,11
12385,5,4,26,15,11
12386,5,4,26,15,11
12387,5,4,26,15,11
12388,5,4,26,15,11
12389,5,4,26,15,11
12390,5,4,26,15,11
12391,5,4,26,15,11
12392,5,4,26,15,11
12393,5,4,26,15,11
12394,5,4,26,15,11
12395,5,4,26,15,11
12396,5,4,26,15,11
12397,5,4,26,15,11
12398,5,4,26,15,11
12399,5,4,26,15,11
12400,5,4,26,15,11
12401,5,4,26,15,11
12402,5,4,26,15,11
12403,5,4,26,15,11
12404,5,4,26,15,11
12405,5,4,26,15,11
12406,5,4,26,15,11
12407,5,4,26,15,11
12408,5,4,26,15,11
12409,5,4,26,15,11
12410,5,4,26,15,11
12411,5,4,26,15,11
12412,5,4,26,15,11
12413,5,4,26,15,11
12414,5,4,26,15,11
12415,5,4,26,15,11
12416,5,4,26,15,11
12417,5,4,26,15,11
12418,5,4,26,15,11
12419,5,4,26,15,11
12420,5,4,26,15,11
12421,5,4,26,15,11
12422,5,4,26,15,11
12423,5,4,26,15,11
12424,5,4,26,15,11
12425,5,4,26,15,11
12426,5,4,26,15,11
12427,5,4,26,15,11
12428,5,4,26,15,11
12429,5,4,26,15,11
12430,5,4,26,15,11
12431,5,4,26,15,11
12432,5,4,26,15,11
12433,5,4,26,15,11
12434,5,4,26,15,11
12435,5,4,26,15,11
12436,5,4,26,15,11
12437,5,4,26,15,11
12438,5,4,26,15,11
12439,5,4,26,15,11
12440,5,4,26,15,11
12441,5,4,26,15,11
12442,5,4,26,15,11
12443,5,4,26,15,11
12444,5,4,26,15,11
12445,5,4,26,15,11
12446,5,4,26,15,11
12447,5,4,26,15,11
12448,5,4,26,15,11
12449,5,4,26,15,11
12450,5,4,26,15,11
12451,5,4,26,15,11
12452,5,4,26,15,11
12453,5,4,26,15,11
12454,5,4,26,15,11
12455,5,4,26,15,11
12456,5,4,26,15,11
12457,5,4,26,15,11
12458,5,4,26,15,11
12459,5,4,26,15,11
12460,5,4,26,15,11
12461,5,4,26,15,11
12462,5,4,26,15,11
12463,5,4,26,15,11
12464,5,4,26,15,11
12465,5,4,26,15,11
12466,5,4,26,15,11
12467,5,4,26,15,11
12468,5,4,26,15,11
12469,5,4,26,15,11
12470,5,4,26,15,11
12471,5,4,26,15,11
12472,5,4,26,15,11
12473,5,4,26,15,11
12474,5,4,26,15,11
12475,5,4,26,15,11
12476,5,4,26,15,11
12477,5,4,26,15,11
12478,5,4,26,15,11
12479,5,4,26,15,11
12480,5,4,26,15,11
12481,5,4,26,15,11
12482,5,4,26,15,11
12483,5,4,26,15,11
12484,5,4,26,15,11
12485,5,4,26,15,11
12486,5,4,26,15,11
12487,5,4,26,15,11
12488,5,4,26,15,11
12489,5,4,26,15,11
12490,5,4,26,15,11
12491,5,4,26,15,11
12492,5,4,26,15,11
12493,5,4,26,15,11
12494,5,4,26,15,11
12495,5,4,26,15,11
12496,5,4,26,15,11
12497,5,4,26,15,11
12498,5,4,26,15,11
12499,5,4,26,15,11
12500,5,4,26,15,11
12501,5,4,26,15,11
12502,5,4,26,15,11
12503,5,4,26,15,11
12504,5,4,26,15,11
12505,5,4,26,15,11
12506,5,4,26,15,11
12507,5,4,26,15,11
12508,5,4,26,15,11
12509,5,4,26,15,11
12510,5,4,26,15,11
12511,5,4,26,15,11
12512,5,4,26,15,11
12513,5,4,26,15,11
12514,5,4,26,15,11
12515,5,4,26,15,11
12516,5,4,26,15,11
12517,5,4,26,15,11
12518,5,4,26,15,11
12519,5,4,26,15,11
12520,5,4,26,15,11
12521,5,4,26,15,11
12522,5,4,26,15,11
12523,5,4,26,15,11
12524,5,4,26,15,11
12525,5,4,26,15,11
12526,5,4,26,15,11
12527,5,4,26,15,11
12528,5,4,26,15,11
12529,5,4,26,15,11
12530,5,4,26,15,11
12531,5,4,26,15,11
12532,5,4,26,15,11
12533,5,4,26,15,11
12534,5,4,26,15,11
12535,5,4,26,15,11
12536,5,4,26,15,11
12537,5,4,26,15,11
12538,5,4,26,15,11
12539,5,4,26,15,11
12540,5,4,26,15,11
12541,5,4,26,15,11
12542,5,4,26,15,11
12543,5,4,26,15,11
12544,5,4,26,15,11
12545,5,4,26,15,11
12546,5,4,26,15,11
12547,5,4,26,15,11
12548,5,4,26,15,11
12549,5,4,26,15,11
12550,5,4,26,15,11
12551,5,4,26,15,11
12552,5,4,26,15,11
12553,5,4,26,15,11
12554,5,4,26,15,11
12555,5,4,26,15,11
12556,5,4,26,15,11
12557,5,4,26,15,11
12558,5,4,26,15,11
12559,5,4,26,15,11
12560,5,4,26,15,11
12561,5,4,26,15,11
12562,5,4,26,15,11
12563,5,4,26,15,11
12564,5,4,26,15,11
12565,5,4,26,15,11
12566,5,4,26,15,11
12567,5,4,26,15,11
12568,5,4,26,15,11
12569,5,4,26,15,11
12570,5,4,26,15,11
12571,5,4,26,15,11
12572,5,4,26,15,11
12573,5,4,26,15,11
12574,5,4,26,15,11
12575,5,4,26,15,11
12576,5,4,26,15,11
12577,5,4,26,15,11
12578,5,4,26,15,11
12579,5,4,26,15,11
12580,5,4,26,15,11
12581,5,4,26,15,11
12582,5,4,26,15,11
12583,5,4,26,15,11
12584,5,4,26,15,11
12585,5,4,26,15,11
12586,5,4,26,15,11
12587,5,4,26,15,11
12588,5,4,26,15,11
12589,5,4,26,15,11
12590,5,4,26,15,11
12591,5,4,26,15,11
12592,5,4,26,15,11
12593,5,4,26,15,11
12594,5,4,26,15,11
12595,5,4,26,15,11
12596,5,4,26,15,11
12597,5,4,26,15,11
12598,5,4,26,15,11
12599,5,4,26,15,11
12600,5,4,26,15,11
12601,5,4,26,15,11
12602,5,4,26,15,11
12603,5,4,26,15,11
12604,5,4,26,15,11
12605,5,4,26,15,11
12606,5,4,26,15,11
12607,5,4,26,15,11
12608,5,4,26,15,11
12609,5,4,26,15,11
12610,5,4,26,15,11
12611,5,4,26,15,11
12612,5,4,26,15,11
12613,5,4,26,15,11
12614,5,4,26,15,11
12615,5,4,26,15,11
12616,5,4,26,15,11
12617,5,4,26,15,11
12618,5,4,26,15,11
12619,5,4,26,15,11
12620,5,4,26,15,11
12621,5,4,26,15,11
12622,5,4,26,15,11
12623,5,4,26,15,11
12624,5,4,26,15,11
12625,5,4,26,15,11
12626,5,4,26,15,11
12627,5,4,26,15,11
12628,5,4,26,15,11
12629,5,4,26,15,11
12630,5,4,26,15,11
12631,5,4,26,15,11
12632,5,4,26,15,11
12633,5,4,26,15,11
12634,5,4,26,15,11
12635,5,4,26,15,11
12636,5,4,26,15,11
12637,5,4,26,15,11
12638,5,4,26,15,11
12639,5,4,26,15,11
12640,5,4,26,15,11
12641,5,4,26,15,11
12642,5,4,26,15,11
12643,5,4,26,15,11
12644,5,4,26,15,11
12645,5,4,26,15,11
12646,5,4,26,15,11
12647,5,4,26,15,11
12648,5,4,26,15,11
12649,5,4,26,15,11
12650,5,4,26,15,11
12651,5,4,26,15,11
12652,5,4,26,15,11
12653,5,4,26,15,11
12654,5,4,26,15,11
12655,5,4,26,15,11
12656,5,4,26,15,11
12657,5,4,26,15,11
12658,5,4,26,15,11
12659,5,4,26,15,11
12660,5,4,26,15,11
12661,5,4,26,15,11
12662,5,4,26,15,11
12663,5,4,26,15,11
12664,5,4,26,15,11
12665,5,4,26,15,11
12666,5,4,26,15,11
12667,5,4,26,15,11
12668,5,4,26,15,11
12669,5,4,26,15,11
12670,5,4,26,15,11
12671,5,4,26,15,11
12672,5,4,26,15,11
12673,5,4,26,15,11
12674,5,4,26,15,11
12675,5,4,26,15,11
12676,5,4,26,15,11
12677,5,4,26,15,11
12678,5,4,26,15,11
12679,5,4,26,15,11
12680,5,4,26,15,11
12681,5,4,26,15,11
12682,5,4,26,15,11
12683,5,4,26,15,11
12684,5,4,26,15,11
12685,5,4,26,15,11
12686,5,4,26,15,11
12687,5,4,26,15,11
12688,5,4,26,15,11
12689,5,4,26,15,11
12690,5,4,26,15,11
12691,5,4,26,15,11
12692,5,4,26,15,11
12693,5,4,26,15,11
12694,5,4,26,15,11
12695,5,4,26,15,11
12696,5,4,26,15,11
12697,5,4,26,15,11
12698,5,4,26,15,11
12699,5,4,26,15,11
12700,5,4,26,15,11
12701,5,4,26,15,11
12702,5,4,26,15,11
12703,5,4,26,15,11
12704,5,4,26,15,11
12705,5,4,26,15,11
12706,5,4,26,15,11
12707,5,4,26,15,11
12708,5,4,26,15,11
12709,5,4,26,15,11
12710,5,4,26,15,11
12711,5,4,26,15,11
12712,5,4,26,15,11
12713,5,4,26,15,11
12714,5,4,26,15,11
12715,5,4,26,15,11
12716,5,4,26,15,11
12717,5,4,26,15,11
12718,5,4,26,15,11
12719,5,4,26,15,11
12720,5,4,26,15,11
12721,5,4,26,15,11
12722,5,4,26,15,11
12723,5,4,26,15,11
12724,5,4,26,15,11
12725,5,4,26,15,11
12726,5,4,26,15,11
12727,5,4,26,15,11
12728,5,4,26,15,11
12729,5,4,26,15,11
12730,5,4,26,15,11
12731,5,4,26,15,11
12732,5,4,26,15,11
12733,5,4,26,15,11
12734,5,4,26,15,11
12735,5,4,26,15,11
12736,5,4,26,15,11
12737,5,4,26,15,11
12738,5,4,26,15,11
12739,5,4,26,15,11
12740,5,4,26,15,11
12741,5,4,26,15,11
12742,5,4,26,15,11
12743,5,4,26,15,11
12744,5,4,26,15,11
12745,5,4,26,15,11
12746,5,4,26,15,11
12747,5,4,26,15,11
12748,5,4,26,15,11
12749,5,4,26,15,11
12750,5,4,26,15,11
12751,5,4,26,15,11
12752,5,4,26,15,11
12753,5,4,26,15,11
12754,5,4,26,15,11
12755,5,4,26,15,11
12756,5,4,26,15,11
12757,5,4,26,15,11
12758,5,4,26,15,11
12759,5,4,26,15,11
12760,5,4,26,15,11
12761,5,4,26,15,11
12762,5,4,26,15,11
12763,5,4,26,15,11
12764,5,4,26,15,11
12765,5,4,26,15,11
12766,5,4,26,15,11
12767,5,4,26,15,11
12768,5,4,26,15,11
12769,5,4,26,15,11
12770,5,4,26,15,11
12771,5,4,26,15,11
12772,5,4,26,15,11
12773,5,4,26,15,11
12774,5,4,26,15,11
12775,5,4,26,15,11
12776,5,4,26,15,11
12777,5,4,26,15,11
12778,5,4,26,15,11
12779,5,4,26,15,11
12780,5,4,26,15,11
12781,5,4,26,15,11
12782,5,4,26,15,11
12783,5,4,26,15,11
12784,5,4,26,15,11
12785,5,4,26,15,11
12786,5,4,26,15,11
12787,5,4,26,15,11
12788,5,4,26,15,11
12789,5,4,26,15,11
12790,5,4,26,15,11
12791,5,4,26,15,11
12792,5,4,26,15,11
12793,5,4,26,15,11
12794,5,4,26,15,11
12795,5,4,26,15,11
12796,5,4,26,15,11
12797,5,4,26,15,11
12798,5,4,26,15,11
12799,5,4,26,15,11
12800,5,4,26,15,11
12801,5,4,26,15,11
12802,5,4,26,15,11
12803,5,4,26,15,11
12804,5,4,26,15,11
12805,5,4,26,15,11
12806,5,4,26,15,11
12807,5,4,26,15,11
12808,5,4,26,15,11
12809,5,4,26,15,11
12810,5,4,26,15,11
12811,5,4,26,15,11
12812,5,4,26,15,11
12813,5,4,26,15,11
12814,5,4,26,15,11
12815,5,4,26,15,11
12816,5,4,26,15,11
12817,5,4,26,15,11
12818,5,4,26,15,11
12819,5,4,26,15,11
12820,5,4,26,15,11
12821,5,4,26,15,11
12822,5,4,26,15,11
12823,5,4,26,15,11
12824,5,4,26,15,11
12825,5,4,26,15,11
12826,5,4,26,15,11
12827,5,4,26,15,11
12828,5,4,26,15,11
12829,5,4,26,15,11
12830,5,4,26,15,11
12831,5,4,26,15,11
12832,5,4,26,15,11
12833,5,4,26,15,11
12834,5,4,26,15,11
12835,5,4,26,15,11
12836,5,4,26,15,11
12837,5,4,26,15,11
12838,5,4,26,15,11
12839,5,4,26,15,11
12840,5,4,26,15,11
12841,5,4,26,15,11
12842,5,4,26,15,11
12843,5,4,26,15,11
12844,5,4,26,15,11
12845,5,4,26,15,11
12846,5,4,26,15,11
12847,5,4,26,15,11
12848,5,4,26,15,11
12849,5,4,26,15,11
12850,5,4,26,15,11
12851,5,4,26,15,11
12852,5,4,26,15,11
12853,5,4,26,15,11
12854,5,4,26,15,11
12855,5,4,26,15,11
12856,5,4,26,15,11
12857,5,4,26,15,11
12858,5,4,26,15,11
12859,5,4,26,15,11
12860,5,4,26,15,11
12861,5,4,26,15,11
12862,5,4,26,15,11
12863,5,4,26,15,11
12864,5,4,26,15,11
12865,5,4,26,15,11
12866,5,4,26,15,11
12867,5,4,26,15,11
12868,5,4,26,15,11
12869,5,4,26,15,11
12870,5,4,26,15,11
12871,5,4,26,15,11
12872,5,4,26,15,11
12873,5,4,26,15,11
12874,5,4,26,15,11
12875,5,4,26,15,11
12876,5,4,26,15,11
12877,5,4,26,15,11
12878,5,4,26,15,11
12879,5,4,26,15,11
12880,5,4,26,15,11
12881,5,4,26,15,11
12882,5,4,26,15,11
12883,5,4,26,15,11
12884,5,4,26,15,11
12885,5,4,26,15,11
12886,5,4,26,15,11
12887,5,4,26,15,11
12888,5,4,26,15,11
12889,5,4,26,15,11
12890,5,4,26,15,11
12891,5,4,26,15,11
12892,5,4,26,15,11
12893,5,4,26,15,11
12894,5,4,26,15,11
12895,5,4,26,15,11
12896,5,4,26,15,11
12897,5,4,26,15,11
12898,5,4,26,15,11
12899,5,4,26,15,11
12900,5,4,26,15,11
12901,5,4,26,15,11
12902,5,4,26,15,11
12903,5,4,26,15,11
12904,5,4,26,15,11
12905,5,4,26,15,11
12906,5,4,26,15,11
12907,5,4,26,15,11
12908,5,4,26,15,11
12909,5,4,26,15,11
12910,5,4,26,15,11
12911,5,4,26,15,11
12912,5,4,26,15,11
12913,5,4,26,15,11
12914,5,4,26,15,11
12915,5,4,26,15,11
12916,5,4,26,15,11
12917,5,4,26,15,11
12918,5,4,26,15,11
12919,5,4,26,15,11
12920,5,4,26,15,11
12921,5,4,26,15,11
12922,5,4,26,15,11
12923,5,4,26,15,11
12924,5,4,26,15,11
12925,5,4,26,15,11
12926,5,4,26,15,11
12927,5,4,26,15,11
12928,5,4,26,15,11
12929,5,4,26,15,11
12930,5,4,26,15,11
12931,5,4,26,15,11
12932,5,4,26,15,11
12933,5,4,26,15,11
12934,5,4,26,15,11
12935,5,4,26,15,11
12936,5,4,26,15,11
12937,5,4,26,15,11
12938,5,4,26,15,11
12939,5,4,26,15,11
12940,5,4,26,15,11
12941,5,4,26,15,11
12942,5,4,26,15,11
12943,5,4,26,15,11
12944,5,4,26,15,11
12945,5,4,26,15,11
12946,5,4,26,15,11
12947,5,4,26,15,11
12948,5,4,26,15,11
12949,5,4,26,15,11
12950,5,4,26,15,11
12951,5,4,26,15,11
12952,5,4,26,15,11
12953,5,4,26,15,11
12954,5,4,26,15,11
12955,5,4,26,15,11
12956,5,4,26,15,11
12957,5,4,26,15,11
12958,5,4,26,15,11
12959,5,4,26,15,11
12960,5,4,26,15,11
12961,5,4,26,15,11
12962,5,4,26,15,11
12963,5,4,26,15,11
12964,5,4,26,15,11
12965,5,4,26,15,11
12966,5,4,26,15,11
12967,5,4,26,15,11
12968,5,4,26,15,11
12969,5,4,26,15,11
12970,5,4,26,15,11
12971,5,4,26,15,11
12972,5,4,26,15,11
12973,5,4,26,15,11
12974,5,4,26,15,11
12975,5,4,26,15,11
12976,5,4,26,15,11
12977,5,4,26,15,11
12978,5,4,26,15,11
12979,5,4,26,15,11
12980,5,4,26,15,11
12981,5,4,26,15,11
12982,5,4,26,15,11
12983,5,4,26,15,11
12984,5,4,26,15,11
12985,5,4,26,15,11
12986,5,4,26,15,11
12987,5,4,26,15,11
12988,5,4,26,15,11
12989,5,4,26,15,11
12990,5,4,26,15,11
12991,5,4,26,15,11
12992,5,4,26,15,11
12993,5,4,26,15,11
12994,5,4,26,15,11
12995,5,4,26,15,11
12996,5,4,26,15,11
12997,5,4,26,15,11
12998,5,4,26,15,11
12999,5,4,26,15,11
13000,5,4,26,15,11
13001,5,4,26,15,11
13002,5,4,26,15,11
13003,5,4,26,15,11
13004,5,4,26,15,11
13005,5,4,26,15,11
13006,5,4,26,15,11
13007,5,4,26,15,11
